LU00000604360ELEC0000000000022455;1.29.0;;;
begin;end;code;value;unit
11.10.2018 00:30;11.10.2018 00:45;220;1.187;
11.10.2018 00:45;11.10.2018 01:00;220;1.123;
11.10.2018 01:00;11.10.2018 01:15;220;1.105;
11.10.2018 01:15;11.10.2018 01:30;220;1.052;
11.10.2018 01:30;11.10.2018 01:45;220;1.046;
11.10.2018 01:45;11.10.2018 02:00;220;1.070;
11.10.2018 02:00;11.10.2018 02:15;220;1.029;
11.10.2018 02:15;11.10.2018 02:30;220;1.005;
11.10.2018 02:30;11.10.2018 02:45;220;1.023;
11.10.2018 02:45;11.10.2018 03:00;220;1.023;
11.10.2018 03:00;11.10.2018 03:15;220;1.017;
11.10.2018 03:15;11.10.2018 03:30;220;1.099;
11.10.2018 03:30;11.10.2018 03:45;220;0.999;
11.10.2018 03:45;11.10.2018 04:00;220;0.987;
11.10.2018 04:00;11.10.2018 04:15;220;0.970;
11.10.2018 04:15;11.10.2018 04:30;220;0.982;
11.10.2018 04:30;11.10.2018 04:45;220;0.964;
11.10.2018 04:45;11.10.2018 05:00;220;0.970;
11.10.2018 05:00;11.10.2018 05:15;220;0.964;
11.10.2018 05:15;11.10.2018 05:30;220;0.993;
11.10.2018 05:30;11.10.2018 05:45;220;1.017;
11.10.2018 05:45;11.10.2018 06:00;220;1.058;
11.10.2018 06:00;11.10.2018 06:15;220;1.035;
11.10.2018 06:15;11.10.2018 06:30;220;1.181;
11.10.2018 06:30;11.10.2018 06:45;220;1.170;
11.10.2018 06:45;11.10.2018 07:00;220;1.305;
11.10.2018 07:00;11.10.2018 07:15;220;1.387;
11.10.2018 07:15;11.10.2018 07:30;220;1.334;
11.10.2018 07:30;11.10.2018 07:45;220;1.293;
11.10.2018 07:45;11.10.2018 08:00;220;1.387;
11.10.2018 08:00;11.10.2018 08:15;220;1.311;
11.10.2018 08:15;11.10.2018 08:30;220;1.405;
11.10.2018 08:30;11.10.2018 08:45;220;1.464;
11.10.2018 08:45;11.10.2018 09:00;220;1.587;
11.10.2018 09:00;11.10.2018 09:15;220;1.528;
11.10.2018 09:15;11.10.2018 09:30;220;1.569;
11.10.2018 09:30;11.10.2018 09:45;220;1.663;
11.10.2018 09:45;11.10.2018 10:00;220;1.805;
11.10.2018 10:00;11.10.2018 10:15;220;1.787;
11.10.2018 10:15;11.10.2018 10:30;220;1.769;
11.10.2018 10:30;11.10.2018 10:45;220;1.928;
11.10.2018 10:45;11.10.2018 11:00;220;1.946;
11.10.2018 11:00;11.10.2018 11:15;220;1.957;
11.10.2018 11:15;11.10.2018 11:30;220;1.675;
11.10.2018 11:30;11.10.2018 11:45;220;1.634;
11.10.2018 11:45;11.10.2018 12:00;220;1.675;
11.10.2018 12:00;11.10.2018 12:15;220;1.693;
11.10.2018 12:15;11.10.2018 12:30;220;1.810;
11.10.2018 12:30;11.10.2018 12:45;220;1.916;
11.10.2018 12:45;11.10.2018 13:00;220;1.946;
11.10.2018 13:00;11.10.2018 13:15;220;1.716;
11.10.2018 13:15;11.10.2018 13:30;220;1.840;
11.10.2018 13:30;11.10.2018 13:45;220;1.957;
11.10.2018 13:45;11.10.2018 14:00;220;1.940;
11.10.2018 14:00;11.10.2018 14:15;220;1.810;
11.10.2018 14:15;11.10.2018 14:30;220;1.693;
11.10.2018 14:30;11.10.2018 14:45;220;1.387;
11.10.2018 14:45;11.10.2018 15:00;220;1.334;
11.10.2018 15:00;11.10.2018 15:15;220;1.569;
11.10.2018 15:15;11.10.2018 15:30;220;1.475;
11.10.2018 15:30;11.10.2018 15:45;220;1.428;
11.10.2018 15:45;11.10.2018 16:00;220;1.487;
11.10.2018 16:00;11.10.2018 16:15;220;1.458;
11.10.2018 16:15;11.10.2018 16:30;220;1.340;
11.10.2018 16:30;11.10.2018 16:45;220;1.434;
11.10.2018 16:45;11.10.2018 17:00;220;1.464;
11.10.2018 17:00;11.10.2018 17:15;220;1.558;
11.10.2018 17:15;11.10.2018 17:30;220;1.334;
11.10.2018 17:30;11.10.2018 17:45;220;1.434;
11.10.2018 17:45;11.10.2018 18:00;220;1.564;
11.10.2018 18:00;11.10.2018 18:15;220;1.852;
11.10.2018 18:15;11.10.2018 18:30;220;1.916;
11.10.2018 18:30;11.10.2018 18:45;220;1.934;
11.10.2018 18:45;11.10.2018 19:00;220;2.134;
11.10.2018 19:00;11.10.2018 19:15;220;2.492;
11.10.2018 19:15;11.10.2018 19:30;220;2.145;
11.10.2018 19:30;11.10.2018 19:45;220;2.204;
11.10.2018 19:45;11.10.2018 20:00;220;2.198;
11.10.2018 20:00;11.10.2018 20:15;220;2.322;
11.10.2018 20:15;11.10.2018 20:30;220;2.140;
11.10.2018 20:30;11.10.2018 20:45;220;2.122;
11.10.2018 20:45;11.10.2018 21:00;220;2.034;
11.10.2018 21:00;11.10.2018 21:15;220;1.799;
11.10.2018 21:15;11.10.2018 21:30;220;1.910;
11.10.2018 21:30;11.10.2018 21:45;220;1.722;
11.10.2018 21:45;11.10.2018 22:00;220;1.634;
11.10.2018 22:00;11.10.2018 22:15;220;1.740;
11.10.2018 22:15;11.10.2018 22:30;220;1.652;
11.10.2018 22:30;11.10.2018 22:45;220;1.705;
11.10.2018 22:45;11.10.2018 23:00;220;1.299;
11.10.2018 23:00;11.10.2018 23:15;220;1.270;
11.10.2018 23:15;11.10.2018 23:30;220;1.240;
11.10.2018 23:30;11.10.2018 23:45;220;1.299;
11.10.2018 23:45;12.10.2018 00:00;220;1.228;
12.10.2018 00:00;12.10.2018 00:15;220;1.264;
12.10.2018 00:15;12.10.2018 00:30;220;1.117;
12.10.2018 00:30;12.10.2018 00:45;220;1.134;
12.10.2018 00:45;12.10.2018 01:00;220;1.087;
12.10.2018 01:00;12.10.2018 01:15;220;1.023;
12.10.2018 01:15;12.10.2018 01:30;220;1.029;
12.10.2018 01:30;12.10.2018 01:45;220;1.029;
12.10.2018 01:45;12.10.2018 02:00;220;0.993;
12.10.2018 02:00;12.10.2018 02:15;220;0.946;
12.10.2018 02:15;12.10.2018 02:30;220;0.976;
12.10.2018 02:30;12.10.2018 02:45;220;1.035;
12.10.2018 02:45;12.10.2018 03:00;220;0.976;
12.10.2018 03:00;12.10.2018 03:15;220;0.905;
12.10.2018 03:15;12.10.2018 03:30;220;0.946;
12.10.2018 03:30;12.10.2018 03:45;220;0.982;
12.10.2018 03:45;12.10.2018 04:00;220;0.970;
12.10.2018 04:00;12.10.2018 04:15;220;0.987;
12.10.2018 04:15;12.10.2018 04:30;220;0.964;
12.10.2018 04:30;12.10.2018 04:45;220;1.070;
12.10.2018 04:45;12.10.2018 05:00;220;0.935;
12.10.2018 05:00;12.10.2018 05:15;220;0.987;
12.10.2018 05:15;12.10.2018 05:30;220;0.964;
12.10.2018 05:30;12.10.2018 05:45;220;0.982;
12.10.2018 05:45;12.10.2018 06:00;220;0.993;
12.10.2018 06:00;12.10.2018 06:15;220;1.005;
12.10.2018 06:15;12.10.2018 06:30;220;1.040;
12.10.2018 06:30;12.10.2018 06:45;220;1.211;
12.10.2018 06:45;12.10.2018 07:00;220;1.234;
12.10.2018 07:00;12.10.2018 07:15;220;1.187;
12.10.2018 07:15;12.10.2018 07:30;220;1.317;
12.10.2018 07:30;12.10.2018 07:45;220;1.317;
12.10.2018 07:45;12.10.2018 08:00;220;1.281;
12.10.2018 08:00;12.10.2018 08:15;220;1.305;
12.10.2018 08:15;12.10.2018 08:30;220;1.446;
12.10.2018 08:30;12.10.2018 08:45;220;1.358;
12.10.2018 08:45;12.10.2018 09:00;220;1.440;
12.10.2018 09:00;12.10.2018 09:15;220;1.487;
12.10.2018 09:15;12.10.2018 09:30;220;1.540;
12.10.2018 09:30;12.10.2018 09:45;220;1.910;
12.10.2018 09:45;12.10.2018 10:00;220;1.687;
12.10.2018 10:00;12.10.2018 10:15;220;2.004;
12.10.2018 10:15;12.10.2018 10:30;220;1.746;
12.10.2018 10:30;12.10.2018 10:45;220;1.681;
12.10.2018 10:45;12.10.2018 11:00;220;1.787;
12.10.2018 11:00;12.10.2018 11:15;220;1.693;
12.10.2018 11:15;12.10.2018 11:30;220;1.646;
12.10.2018 11:30;12.10.2018 11:45;220;1.869;
12.10.2018 11:45;12.10.2018 12:00;220;1.869;
12.10.2018 12:00;12.10.2018 12:15;220;1.969;
12.10.2018 12:15;12.10.2018 12:30;220;2.004;
12.10.2018 12:30;12.10.2018 12:45;220;1.752;
12.10.2018 12:45;12.10.2018 13:00;220;2.145;
12.10.2018 13:00;12.10.2018 13:15;220;2.016;
12.10.2018 13:15;12.10.2018 13:30;220;1.893;
12.10.2018 13:30;12.10.2018 13:45;220;1.916;
12.10.2018 13:45;12.10.2018 14:00;220;1.957;
12.10.2018 14:00;12.10.2018 14:15;220;1.816;
12.10.2018 14:15;12.10.2018 14:30;220;1.775;
12.10.2018 14:30;12.10.2018 14:45;220;1.575;
12.10.2018 14:45;12.10.2018 15:00;220;1.569;
12.10.2018 15:00;12.10.2018 15:15;220;1.522;
12.10.2018 15:15;12.10.2018 15:30;220;1.487;
12.10.2018 15:30;12.10.2018 15:45;220;1.417;
12.10.2018 15:45;12.10.2018 16:00;220;1.375;
12.10.2018 16:00;12.10.2018 16:15;220;1.299;
12.10.2018 16:15;12.10.2018 16:30;220;1.499;
12.10.2018 16:30;12.10.2018 16:45;220;1.405;
12.10.2018 16:45;12.10.2018 17:00;220;1.546;
12.10.2018 17:00;12.10.2018 17:15;220;1.346;
12.10.2018 17:15;12.10.2018 17:30;220;1.381;
12.10.2018 17:30;12.10.2018 17:45;220;1.375;
12.10.2018 17:45;12.10.2018 18:00;220;1.546;
12.10.2018 18:00;12.10.2018 18:15;220;1.693;
12.10.2018 18:15;12.10.2018 18:30;220;1.622;
12.10.2018 18:30;12.10.2018 18:45;220;1.787;
12.10.2018 18:45;12.10.2018 19:00;220;1.675;
12.10.2018 19:00;12.10.2018 19:15;220;2.040;
12.10.2018 19:15;12.10.2018 19:30;220;2.098;
12.10.2018 19:30;12.10.2018 19:45;220;1.922;
12.10.2018 19:45;12.10.2018 20:00;220;1.810;
12.10.2018 20:00;12.10.2018 20:15;220;1.987;
12.10.2018 20:15;12.10.2018 20:30;220;1.899;
12.10.2018 20:30;12.10.2018 20:45;220;1.951;
12.10.2018 20:45;12.10.2018 21:00;220;1.828;
12.10.2018 21:00;12.10.2018 21:15;220;1.757;
12.10.2018 21:15;12.10.2018 21:30;220;1.663;
12.10.2018 21:30;12.10.2018 21:45;220;1.616;
12.10.2018 21:45;12.10.2018 22:00;220;1.534;
12.10.2018 22:00;12.10.2018 22:15;220;1.564;
12.10.2018 22:15;12.10.2018 22:30;220;1.522;
12.10.2018 22:30;12.10.2018 22:45;220;1.499;
12.10.2018 22:45;12.10.2018 23:00;220;1.381;
12.10.2018 23:00;12.10.2018 23:15;220;1.405;
12.10.2018 23:15;12.10.2018 23:30;220;1.240;
12.10.2018 23:30;12.10.2018 23:45;220;1.323;
12.10.2018 23:45;13.10.2018 00:00;220;1.146;
13.10.2018 00:00;13.10.2018 00:15;220;1.076;
13.10.2018 00:15;13.10.2018 00:30;220;1.064;
13.10.2018 00:30;13.10.2018 00:45;220;0.987;
13.10.2018 00:45;13.10.2018 01:00;220;0.993;
13.10.2018 01:00;13.10.2018 01:15;220;0.999;
13.10.2018 01:15;13.10.2018 01:30;220;0.976;
13.10.2018 01:30;13.10.2018 01:45;220;0.982;
13.10.2018 01:45;13.10.2018 02:00;220;0.946;
13.10.2018 02:00;13.10.2018 02:15;220;0.917;
13.10.2018 02:15;13.10.2018 02:30;220;0.917;
13.10.2018 02:30;13.10.2018 02:45;220;0.935;
13.10.2018 02:45;13.10.2018 03:00;220;0.929;
13.10.2018 03:00;13.10.2018 03:15;220;0.929;
13.10.2018 03:15;13.10.2018 03:30;220;0.923;
13.10.2018 03:30;13.10.2018 03:45;220;0.905;
13.10.2018 03:45;13.10.2018 04:00;220;0.935;
13.10.2018 04:00;13.10.2018 04:15;220;0.958;
13.10.2018 04:15;13.10.2018 04:30;220;1.040;
13.10.2018 04:30;13.10.2018 04:45;220;0.935;
13.10.2018 04:45;13.10.2018 05:00;220;0.929;
13.10.2018 05:00;13.10.2018 05:15;220;0.923;
13.10.2018 05:15;13.10.2018 05:30;220;0.946;
13.10.2018 05:30;13.10.2018 05:45;220;0.929;
13.10.2018 05:45;13.10.2018 06:00;220;0.982;
13.10.2018 06:00;13.10.2018 06:15;220;0.929;
13.10.2018 06:15;13.10.2018 06:30;220;0.911;
13.10.2018 06:30;13.10.2018 06:45;220;0.999;
13.10.2018 06:45;13.10.2018 07:00;220;1.058;
13.10.2018 07:00;13.10.2018 07:15;220;1.052;
13.10.2018 07:15;13.10.2018 07:30;220;1.076;
13.10.2018 07:30;13.10.2018 07:45;220;1.123;
13.10.2018 07:45;13.10.2018 08:00;220;1.017;
13.10.2018 08:00;13.10.2018 08:15;220;1.023;
13.10.2018 08:15;13.10.2018 08:30;220;1.211;
13.10.2018 08:30;13.10.2018 08:45;220;1.287;
13.10.2018 08:45;13.10.2018 09:00;220;1.117;
13.10.2018 09:00;13.10.2018 09:15;220;1.082;
13.10.2018 09:15;13.10.2018 09:30;220;1.270;
13.10.2018 09:30;13.10.2018 09:45;220;1.328;
13.10.2018 09:45;13.10.2018 10:00;220;1.205;
13.10.2018 10:00;13.10.2018 10:15;220;1.187;
13.10.2018 10:15;13.10.2018 10:30;220;1.264;
13.10.2018 10:30;13.10.2018 10:45;220;1.164;
13.10.2018 10:45;13.10.2018 11:00;220;1.217;
13.10.2018 11:00;13.10.2018 11:15;220;1.311;
13.10.2018 11:15;13.10.2018 11:30;220;1.311;
13.10.2018 11:30;13.10.2018 11:45;220;1.452;
13.10.2018 11:45;13.10.2018 12:00;220;1.405;
13.10.2018 12:00;13.10.2018 12:15;220;1.305;
13.10.2018 12:15;13.10.2018 12:30;220;1.293;
13.10.2018 12:30;13.10.2018 12:45;220;1.469;
13.10.2018 12:45;13.10.2018 13:00;220;1.352;
13.10.2018 13:00;13.10.2018 13:15;220;1.452;
13.10.2018 13:15;13.10.2018 13:30;220;1.422;
13.10.2018 13:30;13.10.2018 13:45;220;1.399;
13.10.2018 13:45;13.10.2018 14:00;220;1.281;
13.10.2018 14:00;13.10.2018 14:15;220;1.346;
13.10.2018 14:15;13.10.2018 14:30;220;1.252;
13.10.2018 14:30;13.10.2018 14:45;220;1.146;
13.10.2018 14:45;13.10.2018 15:00;220;1.228;
13.10.2018 15:00;13.10.2018 15:15;220;1.129;
13.10.2018 15:15;13.10.2018 15:30;220;1.217;
13.10.2018 15:30;13.10.2018 15:45;220;1.123;
13.10.2018 15:45;13.10.2018 16:00;220;1.146;
13.10.2018 16:00;13.10.2018 16:15;220;1.264;
13.10.2018 16:15;13.10.2018 16:30;220;1.246;
13.10.2018 16:30;13.10.2018 16:45;220;1.287;
13.10.2018 16:45;13.10.2018 17:00;220;1.616;
13.10.2018 17:00;13.10.2018 17:15;220;1.857;
13.10.2018 17:15;13.10.2018 17:30;220;1.622;
13.10.2018 17:30;13.10.2018 17:45;220;1.552;
13.10.2018 17:45;13.10.2018 18:00;220;1.387;
13.10.2018 18:00;13.10.2018 18:15;220;1.646;
13.10.2018 18:15;13.10.2018 18:30;220;1.663;
13.10.2018 18:30;13.10.2018 18:45;220;1.757;
13.10.2018 18:45;13.10.2018 19:00;220;1.893;
13.10.2018 19:00;13.10.2018 19:15;220;1.816;
13.10.2018 19:15;13.10.2018 19:30;220;1.869;
13.10.2018 19:30;13.10.2018 19:45;220;1.769;
13.10.2018 19:45;13.10.2018 20:00;220;1.775;
13.10.2018 20:00;13.10.2018 20:15;220;1.799;
13.10.2018 20:15;13.10.2018 20:30;220;1.922;
13.10.2018 20:30;13.10.2018 20:45;220;1.904;
13.10.2018 20:45;13.10.2018 21:00;220;1.852;
13.10.2018 21:00;13.10.2018 21:15;220;1.663;
13.10.2018 21:15;13.10.2018 21:30;220;1.805;
13.10.2018 21:30;13.10.2018 21:45;220;1.887;
13.10.2018 21:45;13.10.2018 22:00;220;1.669;
13.10.2018 22:00;13.10.2018 22:15;220;1.675;
13.10.2018 22:15;13.10.2018 22:30;220;1.699;
13.10.2018 22:30;13.10.2018 22:45;220;1.740;
13.10.2018 22:45;13.10.2018 23:00;220;1.652;
13.10.2018 23:00;13.10.2018 23:15;220;1.434;
13.10.2018 23:15;13.10.2018 23:30;220;1.399;
13.10.2018 23:30;13.10.2018 23:45;220;1.217;
13.10.2018 23:45;14.10.2018 00:00;220;1.299;
14.10.2018 00:00;14.10.2018 00:15;220;1.352;
14.10.2018 00:15;14.10.2018 00:30;220;1.246;
14.10.2018 00:30;14.10.2018 00:45;220;1.193;
14.10.2018 00:45;14.10.2018 01:00;220;1.087;
14.10.2018 01:00;14.10.2018 01:15;220;1.146;
14.10.2018 01:15;14.10.2018 01:30;220;1.158;
14.10.2018 01:30;14.10.2018 01:45;220;1.111;
14.10.2018 01:45;14.10.2018 02:00;220;1.287;
14.10.2018 02:00;14.10.2018 02:15;220;1.029;
14.10.2018 02:15;14.10.2018 02:30;220;1.005;
14.10.2018 02:30;14.10.2018 02:45;220;1.052;
14.10.2018 02:45;14.10.2018 03:00;220;0.999;
14.10.2018 03:00;14.10.2018 03:15;220;0.958;
14.10.2018 03:15;14.10.2018 03:30;220;0.964;
14.10.2018 03:30;14.10.2018 03:45;220;0.946;
14.10.2018 03:45;14.10.2018 04:00;220;0.952;
14.10.2018 04:00;14.10.2018 04:15;220;0.958;
14.10.2018 04:15;14.10.2018 04:30;220;1.029;
14.10.2018 04:30;14.10.2018 04:45;220;0.923;
14.10.2018 04:45;14.10.2018 05:00;220;0.882;
14.10.2018 05:00;14.10.2018 05:15;220;0.899;
14.10.2018 05:15;14.10.2018 05:30;220;0.905;
14.10.2018 05:30;14.10.2018 05:45;220;0.876;
14.10.2018 05:45;14.10.2018 06:00;220;0.952;
14.10.2018 06:00;14.10.2018 06:15;220;0.952;
14.10.2018 06:15;14.10.2018 06:30;220;0.935;
14.10.2018 06:30;14.10.2018 06:45;220;0.958;
14.10.2018 06:45;14.10.2018 07:00;220;0.923;
14.10.2018 07:00;14.10.2018 07:15;220;0.940;
14.10.2018 07:15;14.10.2018 07:30;220;0.976;
14.10.2018 07:30;14.10.2018 07:45;220;0.987;
14.10.2018 07:45;14.10.2018 08:00;220;0.946;
14.10.2018 08:00;14.10.2018 08:15;220;0.970;
14.10.2018 08:15;14.10.2018 08:30;220;0.952;
14.10.2018 08:30;14.10.2018 08:45;220;1.111;
14.10.2018 08:45;14.10.2018 09:00;220;1.105;
14.10.2018 09:00;14.10.2018 09:15;220;1.064;
14.10.2018 09:15;14.10.2018 09:30;220;1.046;
14.10.2018 09:30;14.10.2018 09:45;220;1.246;
14.10.2018 09:45;14.10.2018 10:00;220;1.205;
14.10.2018 10:00;14.10.2018 10:15;220;1.129;
14.10.2018 10:15;14.10.2018 10:30;220;1.164;
14.10.2018 10:30;14.10.2018 10:45;220;1.252;
14.10.2018 10:45;14.10.2018 11:00;220;1.176;
14.10.2018 11:00;14.10.2018 11:15;220;1.211;
14.10.2018 11:15;14.10.2018 11:30;220;1.281;
14.10.2018 11:30;14.10.2018 11:45;220;1.299;
14.10.2018 11:45;14.10.2018 12:00;220;1.170;
14.10.2018 12:00;14.10.2018 12:15;220;1.375;
14.10.2018 12:15;14.10.2018 12:30;220;1.328;
14.10.2018 12:30;14.10.2018 12:45;220;1.417;
14.10.2018 12:45;14.10.2018 13:00;220;1.669;
14.10.2018 13:00;14.10.2018 13:15;220;1.475;
14.10.2018 13:15;14.10.2018 13:30;220;1.264;
14.10.2018 13:30;14.10.2018 13:45;220;1.293;
14.10.2018 13:45;14.10.2018 14:00;220;1.446;
14.10.2018 14:00;14.10.2018 14:15;220;1.411;
14.10.2018 14:15;14.10.2018 14:30;220;1.417;
14.10.2018 14:30;14.10.2018 14:45;220;1.458;
14.10.2018 14:45;14.10.2018 15:00;220;1.511;
14.10.2018 15:00;14.10.2018 15:15;220;1.358;
14.10.2018 15:15;14.10.2018 15:30;220;1.275;
14.10.2018 15:30;14.10.2018 15:45;220;1.217;
14.10.2018 15:45;14.10.2018 16:00;220;1.452;
14.10.2018 16:00;14.10.2018 16:15;220;1.270;
14.10.2018 16:15;14.10.2018 16:30;220;1.299;
14.10.2018 16:30;14.10.2018 16:45;220;1.205;
14.10.2018 16:45;14.10.2018 17:00;220;1.375;
14.10.2018 17:00;14.10.2018 17:15;220;1.452;
14.10.2018 17:15;14.10.2018 17:30;220;1.393;
14.10.2018 17:30;14.10.2018 17:45;220;1.422;
14.10.2018 17:45;14.10.2018 18:00;220;1.199;
14.10.2018 18:00;14.10.2018 18:15;220;1.293;
14.10.2018 18:15;14.10.2018 18:30;220;1.328;
14.10.2018 18:30;14.10.2018 18:45;220;1.328;
14.10.2018 18:45;14.10.2018 19:00;220;1.375;
14.10.2018 19:00;14.10.2018 19:15;220;1.370;
14.10.2018 19:15;14.10.2018 19:30;220;1.581;
14.10.2018 19:30;14.10.2018 19:45;220;1.787;
14.10.2018 19:45;14.10.2018 20:00;220;1.810;
14.10.2018 20:00;14.10.2018 20:15;220;1.616;
14.10.2018 20:15;14.10.2018 20:30;220;1.587;
14.10.2018 20:30;14.10.2018 20:45;220;1.616;
14.10.2018 20:45;14.10.2018 21:00;220;1.652;
14.10.2018 21:00;14.10.2018 21:15;220;1.640;
14.10.2018 21:15;14.10.2018 21:30;220;1.757;
14.10.2018 21:30;14.10.2018 21:45;220;1.628;
14.10.2018 21:45;14.10.2018 22:00;220;1.534;
14.10.2018 22:00;14.10.2018 22:15;220;1.493;
14.10.2018 22:15;14.10.2018 22:30;220;1.516;
14.10.2018 22:30;14.10.2018 22:45;220;1.422;
14.10.2018 22:45;14.10.2018 23:00;220;1.434;
14.10.2018 23:00;14.10.2018 23:15;220;1.364;
14.10.2018 23:15;14.10.2018 23:30;220;1.417;
14.10.2018 23:30;14.10.2018 23:45;220;1.264;
14.10.2018 23:45;15.10.2018 00:00;220;1.281;
15.10.2018 00:00;15.10.2018 00:15;220;1.111;
15.10.2018 00:15;15.10.2018 00:30;220;1.035;
15.10.2018 00:30;15.10.2018 00:45;220;1.005;
15.10.2018 00:45;15.10.2018 01:00;220;1.011;
15.10.2018 01:00;15.10.2018 01:15;220;0.946;
15.10.2018 01:15;15.10.2018 01:30;220;0.911;
15.10.2018 01:30;15.10.2018 01:45;220;0.976;
15.10.2018 01:45;15.10.2018 02:00;220;0.917;
15.10.2018 02:00;15.10.2018 02:15;220;0.905;
15.10.2018 02:15;15.10.2018 02:30;220;0.888;
15.10.2018 02:30;15.10.2018 02:45;220;0.870;
15.10.2018 02:45;15.10.2018 03:00;220;0.864;
15.10.2018 03:00;15.10.2018 03:15;220;0.882;
15.10.2018 03:15;15.10.2018 03:30;220;0.911;
15.10.2018 03:30;15.10.2018 03:45;220;0.893;
15.10.2018 03:45;15.10.2018 04:00;220;0.993;
15.10.2018 04:00;15.10.2018 04:15;220;0.864;
15.10.2018 04:15;15.10.2018 04:30;220;0.917;
15.10.2018 04:30;15.10.2018 04:45;220;1.023;
15.10.2018 04:45;15.10.2018 05:00;220;1.105;
15.10.2018 05:00;15.10.2018 05:15;220;1.029;
15.10.2018 05:15;15.10.2018 05:30;220;0.911;
15.10.2018 05:30;15.10.2018 05:45;220;0.905;
15.10.2018 05:45;15.10.2018 06:00;220;0.999;
15.10.2018 06:00;15.10.2018 06:15;220;1.099;
15.10.2018 06:15;15.10.2018 06:30;220;1.052;
15.10.2018 06:30;15.10.2018 06:45;220;1.076;
15.10.2018 06:45;15.10.2018 07:00;220;1.164;
15.10.2018 07:00;15.10.2018 07:15;220;1.293;
15.10.2018 07:15;15.10.2018 07:30;220;1.264;
15.10.2018 07:30;15.10.2018 07:45;220;1.340;
15.10.2018 07:45;15.10.2018 08:00;220;1.458;
15.10.2018 08:00;15.10.2018 08:15;220;1.270;
15.10.2018 08:15;15.10.2018 08:30;220;1.275;
15.10.2018 08:30;15.10.2018 08:45;220;1.317;
15.10.2018 08:45;15.10.2018 09:00;220;1.217;
15.10.2018 09:00;15.10.2018 09:15;220;1.246;
15.10.2018 09:15;15.10.2018 09:30;220;1.205;
15.10.2018 09:30;15.10.2018 09:45;220;1.181;
15.10.2018 09:45;15.10.2018 10:00;220;1.181;
15.10.2018 10:00;15.10.2018 10:15;220;1.187;
15.10.2018 10:15;15.10.2018 10:30;220;1.299;
15.10.2018 10:30;15.10.2018 10:45;220;1.293;
15.10.2018 10:45;15.10.2018 11:00;220;1.193;
15.10.2018 11:00;15.10.2018 11:15;220;1.275;
15.10.2018 11:15;15.10.2018 11:30;220;1.428;
15.10.2018 11:30;15.10.2018 11:45;220;1.328;
15.10.2018 11:45;15.10.2018 12:00;220;1.387;
15.10.2018 12:00;15.10.2018 12:15;220;1.569;
15.10.2018 12:15;15.10.2018 12:30;220;1.446;
15.10.2018 12:30;15.10.2018 12:45;220;1.581;
15.10.2018 12:45;15.10.2018 13:00;220;1.552;
15.10.2018 13:00;15.10.2018 13:15;220;1.364;
15.10.2018 13:15;15.10.2018 13:30;220;1.234;
15.10.2018 13:30;15.10.2018 13:45;220;1.340;
15.10.2018 13:45;15.10.2018 14:00;220;1.381;
15.10.2018 14:00;15.10.2018 14:15;220;1.417;
15.10.2018 14:15;15.10.2018 14:30;220;1.569;
15.10.2018 14:30;15.10.2018 14:45;220;1.534;
15.10.2018 14:45;15.10.2018 15:00;220;1.564;
15.10.2018 15:00;15.10.2018 15:15;220;1.422;
15.10.2018 15:15;15.10.2018 15:30;220;1.270;
15.10.2018 15:30;15.10.2018 15:45;220;1.511;
15.10.2018 15:45;15.10.2018 16:00;220;1.358;
15.10.2018 16:00;15.10.2018 16:15;220;1.352;
15.10.2018 16:15;15.10.2018 16:30;220;1.499;
15.10.2018 16:30;15.10.2018 16:45;220;1.370;
15.10.2018 16:45;15.10.2018 17:00;220;1.458;
15.10.2018 17:00;15.10.2018 17:15;220;1.822;
15.10.2018 17:15;15.10.2018 17:30;220;1.599;
15.10.2018 17:30;15.10.2018 17:45;220;1.763;
15.10.2018 17:45;15.10.2018 18:00;220;1.946;
15.10.2018 18:00;15.10.2018 18:15;220;2.004;
15.10.2018 18:15;15.10.2018 18:30;220;1.511;
15.10.2018 18:30;15.10.2018 18:45;220;1.834;
15.10.2018 18:45;15.10.2018 19:00;220;2.210;
15.10.2018 19:00;15.10.2018 19:15;220;2.228;
15.10.2018 19:15;15.10.2018 19:30;220;2.169;
15.10.2018 19:30;15.10.2018 19:45;220;2.128;
15.10.2018 19:45;15.10.2018 20:00;220;2.098;
15.10.2018 20:00;15.10.2018 20:15;220;2.386;
15.10.2018 20:15;15.10.2018 20:30;220;2.386;
15.10.2018 20:30;15.10.2018 20:45;220;2.428;
15.10.2018 20:45;15.10.2018 21:00;220;2.216;
15.10.2018 21:00;15.10.2018 21:15;220;1.963;
15.10.2018 21:15;15.10.2018 21:30;220;2.051;
15.10.2018 21:30;15.10.2018 21:45;220;2.045;
15.10.2018 21:45;15.10.2018 22:00;220;2.075;
15.10.2018 22:00;15.10.2018 22:15;220;1.875;
15.10.2018 22:15;15.10.2018 22:30;220;1.816;
15.10.2018 22:30;15.10.2018 22:45;220;1.752;
15.10.2018 22:45;15.10.2018 23:00;220;1.634;
15.10.2018 23:00;15.10.2018 23:15;220;1.487;
15.10.2018 23:15;15.10.2018 23:30;220;1.264;
15.10.2018 23:30;15.10.2018 23:45;220;1.264;
15.10.2018 23:45;16.10.2018 00:00;220;1.217;
16.10.2018 00:00;16.10.2018 00:15;220;1.205;
16.10.2018 00:15;16.10.2018 00:30;220;1.146;
16.10.2018 00:30;16.10.2018 00:45;220;1.146;
